"scenario","model","rep","year","pfpr_2_10","clin_0_5","sev_0_5","clin_all","sev_all"
"eir_10","IBM",8,22.6849315068493,0.414056115499864,1.06732198909632,30.1503386750372,NA,NA
"eir_10","IBM",8,22.7671232876712,0.412376760354503,0.893719806763285,18.1159420289855,NA,NA
"eir_10","IBM",8,22.8493150684932,0.412161521316451,1.01005832836217,60.482534632465,NA,NA
"eir_10","IBM",8,22.9315068493151,0.409848888888889,1.04963062125043,24.1294395689755,NA,NA
"eir_10","IBM",8,23.013698630137,0.414337947244711,1.00896750308515,12.0115178938708,NA,NA
"eir_10","IBM",8,23.0958904109589,0.41236171121979,0.854996969548053,23.9159991481973,NA,NA
"eir_10","IBM",8,23.1780821917808,0.4102103459763,0.995834014049992,11.9261558568861,NA,NA
"eir_10","IBM",8,23.2602739726027,0.415420516239642,0.899469604243166,29.7837617299062,NA,NA
"eir_10","IBM",8,23.3424657534247,0.419768122171676,1.02419367995171,5.9546144183239,NA,NA
"eir_10","IBM",8,23.4246575342466,0.426237736164721,1.03281048103502,35.8200166832954,NA,NA
"eir_10","IBM",8,23.5068493150685,0.425918199482637,0.983152945785788,29.7925135086602,NA,NA
"eir_10","IBM",8,23.5890410958904,0.42359546543647,0.953640653831708,23.8410163457927,NA,NA
"eir_10","IBM",8,23.6712328767123,0.416393754986841,0.909987127051117,41.633397969659,NA,NA
"eir_10","IBM",8,23.7534246575342,0.413356778785035,1.06723412550154,41.5035493250597,NA,NA
"eir_10","IBM",8,23.8356164383562,0.41081158589045,0.960136396849882,41.4873751725258,NA,NA
"eir_10","IBM",8,23.9178082191781,0.410438767108576,1.04883354708833,53.3305193434745,NA,NA
"eir_10","IBM",8,24,0.411409836065574,1.0046142637416,29.5474783453412,NA,NA
"eir_10","IBM",8,24.0821917808219,0.408465482294026,0.88623781928842,11.8165042571789,NA,NA
"eir_10","IBM",8,24.1643835616438,0.406537440950035,1.00490712099373,23.6448734351466,NA,NA
"eir_10","IBM",8,24.2465753424658,0.410474581111957,1.00198620956933,17.6821095806353,NA,NA
"eir_10","IBM",8,24.3287671232877,0.406518684354681,1.03892743357107,47.2239742532305,NA,NA
"eir_10","IBM",8,24.4109589041096,0.411229678435866,0.957152338248863,29.5417388348414,NA,NA
"eir_10","IBM",8,24.4931506849315,0.416487660508855,1.16245796689084,11.8016037247801,NA,NA
"eir_10","IBM",8,24.5753424657534,0.421619303970844,1.06699433013701,35.175637257264,NA,NA
"eir_10","IBM",8,24.6575342465753,0.424157804052047,1.01291305742701,29.2749438562721,NA,NA
"eir_10","IBM",8,24.7397260273973,0.411809478503895,1.00638004552595,52.6594209868231,NA,NA
"eir_10","IBM",8,24.8219178082192,0.407657496725021,1.08561839928744,34.832675912966,NA,NA
"eir_10","IBM",8,24.9041095890411,0.413409085495129,0.987048107031027,11.5444223044565,NA,NA
"eir_10","IBM",8,24.986301369863,0.418139573479379,1.00465072133637,28.8692736016198,NA,NA
"eir_10","IBM",8,25.0684931506849,0.422190406323213,1.19842969307637,40.5266079784281,NA,NA
"eir_10","IBM",8,25.1506849315068,0.424112570976615,1.07179137170249,0,NA,NA
"eir_10","IBM",8,25.2328767123288,0.423181641384675,1.01999015576126,34.7723916736794,NA,NA
"eir_10","IBM",8,25.3150684931507,0.426023319567494,1.12035821084442,34.6502539436419,NA,NA
"eir_10","IBM",8,25.3972602739726,0.427448573755208,1.03193176999073,17.1988628331789,NA,NA
"eir_10","IBM",8,25.4794520547945,0.43037285890035,1.08683728000752,34.3211772633954,NA,NA
"eir_10","IBM",8,25.5616438356164,0.431762050506364,1.1656388635434,34.4523802032533,NA,NA
"eir_10","IBM",8,25.6438356164384,0.426831577701503,0.940112190882516,17.3026783598009,NA,NA
"eir_10","IBM",8,25.7260273972603,0.424730799400984,1.16366792929293,23.0429292929293,NA,NA
"eir_10","IBM",8,25.8082191780822,0.42313184198001,0.969524078963913,45.8946309568716,NA,NA
"eir_10","IBM",8,25.8904109589041,0.425153850749836,1.0018979201305,22.9005238886972,NA,NA
"eir_10","IBM",8,25.972602739726,0.427064712191634,0.969273786650421,11.4032210194167,NA,NA
"eir_10","IBM",8,26.0547945205479,0.425994884301945,1.0000782840144,17.1441991545326,NA,NA
"eir_10","IBM",8,26.1369863013699,0.424341869734361,0.991987254580385,45.6086094059947,NA,NA
"eir_10","IBM",8,26.2191780821918,0.430789886412243,1.0850348118595,34.2642572166158,NA,NA
"eir_10","IBM",8,26.3013698630137,0.423454127292444,1.03560627318929,34.1408661490974,NA,NA
"eir_10","IBM",8,26.3835616438356,0.415457383182024,1.06073152820962,22.8114307141853,NA,NA
"eir_10","IBM",8,26.4657534246575,0.413846098859859,0.958424507658643,17.1147233510472,NA,NA
"eir_10","IBM",8,26.5479452054795,0.420891156219899,1.04604074512491,45.4800323967354,NA,NA
"eir_10","IBM",8,26.6301369863014,0.428627362576083,1.02118532104388,17.0197553507313,NA,NA
"eir_10","IBM",8,26.7123287671233,0.423738260127123,0.859962552660321,5.69511624278359,NA,NA
"eir_10","IBM",8,26.7945205479452,0.423507044083088,1.14162392093081,28.5405980232704,NA,NA
"eir_10","IBM",8,26.8767123287671,0.428610196689203,1.06166043754985,28.5392590739206,NA,NA
"eir_10","IBM",8,26.958904109589,0.428973443375033,0.947029494052736,28.5249847606246,NA,NA
"eir_10","IBM",8,27.041095890411,0.427224919574069,1.16094511383044,34.3136486846435,NA,NA
"eir_10","IBM",8,27.1232876712329,0.426694362017804,0.962697814619442,40.1124089424768,NA,NA
"eir_10","IBM",8,27.2054794520548,0.423378626950691,1.12847031497669,57.282757105416,NA,NA
"eir_10","IBM",8,27.2876712328767,0.418128342880184,1.05816996536756,28.5991882531773,NA,NA
"eir_10","IBM",8,27.3698630136986,0.415544581423716,1.0390402602684,39.9630869334001,NA,NA
"eir_10","IBM",8,27.4520547945205,0.416604409026765,0.861899102367623,28.5397053764113,NA,NA
"eir_10","IBM",8,27.5342465753425,0.425814262653119,0.997252189661364,62.6844233501429,NA,NA
"eir_10","IBM",8,27.6164383561644,0.429486039480704,1.03371929275544,51.4004068220936,NA,NA
"eir_10","IBM",8,27.6986301369863,0.424955563455386,1.06825367014117,34.275518828059,NA,NA
"eir_10","IBM",8,27.7808219178082,0.427353766381362,1.01247472927017,22.8807848422636,NA,NA
"eir_10","IBM",8,27.8630136986301,0.419462888660062,1.05366226632962,28.4773585494492,NA,NA
"eir_10","IBM",8,27.9452054794521,0.418605476373529,0.928477792690159,28.4809138862012,NA,NA
"eir_10","IBM",8,28.027397260274,0.415127954033295,1.04942419175899,39.9237464256137,NA,NA
"eir_10","IBM",8,28.1095890410959,0.420552504380755,1.16795442129088,62.6707250448763,NA,NA
"eir_10","IBM",8,28.1917808219178,0.420901595963635,1.05272594047675,39.8328734234445,NA,NA
"eir_10","IBM",8,28.2739726027397,0.41622969240133,0.993772297677912,28.5566752206297,NA,NA
"eir_10","IBM",8,28.3561643835616,0.426722519478081,1.06805307795825,34.269082715238,NA,NA
"eir_10","IBM",8,28.4383561643836,0.432038152375149,1.07720054340188,34.1968426476788,NA,NA
"eir_10","IBM",8,28.5205479452055,0.427339177850377,1.15571187921138,62.6247816321437,NA,NA
