"scenario","model","rep","doy","pfpr_2_10","clin_0_5"
"treatment","IBM",2,305,0.41397000789266,0.977700395098105
"treatment","IBM",2,312,0.412843132423242,1.22631366751781
"treatment","IBM",2,319,0.408987654320988,1.30216747442111
"treatment","IBM",2,326,0.408529963471221,1.87103736678808
"treatment","IBM",2,333,0.410642075155341,1.50347761496387
"treatment","IBM",2,340,0.408073738170347,1.77256171590449
"treatment","IBM",2,347,0.411770509594988,1.30251817936978
"treatment","IBM",2,354,0.404961945240684,1.51584165047893
"treatment","IBM",2,361,0.403925058084928,1.3436182317114
"treatment","IBM",2,365,0.405676704742125,0.856003752345216
"nets","IBM",3,4,0.517665599105282,1.6878612716763
"nets","IBM",3,11,0.516797312430011,1.8331749694584
"nets","IBM",3,18,0.516540474617613,1.48595467498982
"nets","IBM",3,25,0.516268209735546,1.30886332882273
"nets","IBM",3,32,0.520893481233855,1.33238693976881
"nets","IBM",3,39,0.518437848242326,1.58137015976171
"nets","IBM",3,46,0.5219064985058,1.63189269746647
"nets","IBM",3,53,0.528606208155812,1.68362501695835
"nets","IBM",3,60,0.528596802841918,1.56014654996947
"nets","IBM",3,67,0.525339549969592,1.63565996740902
"nets","IBM",3,74,0.522280737289852,1.49091156647832
"nets","IBM",3,81,0.520222446916077,1.49324969316787
"nets","IBM",3,88,0.519179259109516,1.49314788300266
"nets","IBM",3,95,0.51931330472103,1.29335604770017
"nets","IBM",3,102,0.515247904675351,1.2939732751568
"nets","IBM",3,109,0.515244825845533,1.71641791044776
"nets","IBM",3,116,0.518863153636088,1.31643416127935
"nets","IBM",3,123,0.520230629172567,1.4144401386906
"nets","IBM",3,130,0.519333669863705,1.29159578087785
"nets","IBM",3,137,0.520744064122599,1.74081896845404
"nets","IBM",3,144,0.521004589237985,1.44308111792774
"nets","IBM",3,151,0.522338331061639,1.71946473680617
"nets","IBM",3,158,0.528804815133276,1.66871374957352
"nets","IBM",3,165,0.528321943811693,1.3950313950314
"nets","IBM",3,172,0.528116616895278,1.79975345843035
"nets","IBM",3,179,0.529984285497035,1.59890485968515
"nets","IBM",3,186,0.528122939595273,1.27108228064186
"nets","IBM",3,193,0.522973041579936,1.74772556262398
"nets","IBM",3,200,0.526791150801705,1.54439363952774
"nets","IBM",3,207,0.52554670455122,1.11947928026172
"nets","IBM",3,214,0.521540569340843,1.56983888585472
"nets","IBM",3,221,0.51968384252926,1.91895398060904
"nets","IBM",3,228,0.518471595803983,1.67065172837819
"nets","IBM",3,235,0.523312385972025,1.57306061020659
"nets","IBM",3,242,0.528576499822506,1.59835785152241
"nets","IBM",3,249,0.526195436759998,1.42188354291963
"nets","IBM",3,256,0.528153267608497,1.52114504338321
"nets","IBM",3,263,0.529618142065389,1.39751128127991
"nets","IBM",3,270,0.530920751259734,1.47459600109559
"nets","IBM",3,277,0.532735517399501,1.52239316239316
"nets","IBM",3,284,0.533380971825235,1.49671951886277
"nets","IBM",3,291,0.527986121740905,1.70058239122987
